date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:17:24	144409/144409	---M--	200	added ('OK')	image/png	etag:W/%2223419-16b36de7c98%22	https://gnargebot.glitch.me/img/banner/about1.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/banner/about1.png	(from https://gnargebot.glitch.me/css/style.css)
03:17:24	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jun%202019%2000:15:06%20GMT	https://i.postimg.cc/fbYzbmMQ/404-permalink-1.png	C:/Users/Burak/Desktop/Gravity-Bot/i.postimg.cc/fbYzbmMQ/404-permalink-1.49.delayed	(from https://gnargebot.glitch.me/komutlar.html)
03:17:25	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4939-9226%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	C:/Users/Burak/Desktop/Gravity-Bot/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.css	(from https://gnargebot.glitch.me/komutlar.html)
03:17:25	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:14%20GMT	https://gnargebot.glitch.me/img/logo/1.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/logo/1.png	(from https://gnargebot.glitch.me/%c3%b6zellikler.html)
03:17:25	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:14%20GMT	https://gnargebot.glitch.me/img/logo/2.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/logo/2.png	(from https://gnargebot.glitch.me/%c3%b6zellikler.html)
03:17:25	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:14%20GMT	https://gnargebot.glitch.me/img/logo/3.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/logo/3.png	(from https://gnargebot.glitch.me/%c3%b6zellikler.html)
03:17:25	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:14%20GMT	https://gnargebot.glitch.me/img/logo/4.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/logo/4.png	(from https://gnargebot.glitch.me/%c3%b6zellikler.html)
03:17:26	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:15%20GMT	https://gnargebot.glitch.me/img/logo/5.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/logo/5.png	(from https://gnargebot.glitch.me/%c3%b6zellikler.html)
03:17:26	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:15%20GMT	https://gnargebot.glitch.me/img/favicon.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/favicon.png	(from https://gnargebot.glitch.me/blog.html)
03:17:26	26495/26495	---M--	200	added ('OK')	text/html	etag:W/%22677f-16b371eb600%22	https://gnargebot.glitch.me/tek-blog.html	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/tek-blog.html	(from https://gnargebot.glitch.me/blog.html)
03:17:27	86711/86711	---M--	200	added ('OK')	image/jpeg	etag:%221532176106%22	https://i.ytimg.com/vi/FMjfJcOW22w/maxresdefault.jpg	C:/Users/Burak/Desktop/Gravity-Bot/i.ytimg.com/vi/FMjfJcOW22w/maxresdefault.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:27	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:16%20GMT	https://gnargebot.glitch.me/single-blog.html	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/single-blog.html	(from https://gnargebot.glitch.me/blog.html)
03:17:29	430704/430704	---M--	200	added ('OK')	image/jpeg	etag:W/%2269270-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/main-blog/m-blog-2.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/main-blog/m-blog-2.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:30	502227/502227	---M--	200	added ('OK')	image/jpeg	etag:W/%227a9d3-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/main-blog/m-blog-3.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/main-blog/m-blog-3.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:31	386844/386844	---M--	200	added ('OK')	image/jpeg	etag:W/%225e71c-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/main-blog/m-blog-4.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/main-blog/m-blog-4.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:32	17410/17410	---M--	200	added ('OK')	image/jpeg	etag:W/%224402-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/popular-post/post1.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/popular-post/post1.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:32	14094/14094	---M--	200	added ('OK')	image/jpeg	etag:W/%22370e-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/popular-post/post2.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/popular-post/post2.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:32	15182/15182	---M--	200	added ('OK')	image/jpeg	etag:W/%223b4e-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/popular-post/post3.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/popular-post/post3.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:33	12186/12186	---M--	200	added ('OK')	image/jpeg	etag:W/%222f9a-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/popular-post/post4.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/popular-post/post4.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:33	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:22%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i1.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i1.png	(from https://gnargebot.glitch.me/blog.html)
03:17:33	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:22%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i2.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i2.png	(from https://gnargebot.glitch.me/blog.html)
03:17:33	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:22%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i3.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i3.png	(from https://gnargebot.glitch.me/blog.html)
03:17:34	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:22%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i4.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i4.png	(from https://gnargebot.glitch.me/blog.html)
03:17:34	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:23%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i5.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i5.png	(from https://gnargebot.glitch.me/blog.html)
03:17:34	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:23%20GMT	https://gnargebot.glitch.me/img/instagram/widget-i6.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/instagram/widget-i6.png	(from https://gnargebot.glitch.me/blog.html)
03:17:34	0/-1	---M--	302	error ('')			https://i.postimg.cc/fbYzbmMQ/404-permalink-1.png	C:/Users/Burak/Desktop/Gravity-Bot/i.postimg.cc/fbYzbmMQ/404-permalink-1.62.delayed	(from https://gnargebot.glitch.me/yak%c4%b1nda.html)
03:17:34	536625/536625	---M--	200	added ('OK')	image/jpeg	etag:W/%2283031-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/main-blog/m-blog-5.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/main-blog/m-blog-5.jpg	(from https://gnargebot.glitch.me/blog.html)
03:17:34	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:23%20GMT	https://gnargebot.glitch.me/feature.html	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/feature.html	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:35	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:24%20GMT	https://gnargebot.glitch.me/price.html	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/price.html	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:35	9/9	---M--	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Jun%202019%2000:18:24%20GMT	https://gnargebot.glitch.me/contact.html	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/contact.html	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:35	2397/2397	---M--	200	added ('OK')	image/jpeg	etag:W/%2295d-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/prev.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/prev.jpg	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:36	2712/2712	---M--	200	added ('OK')	image/jpeg	etag:W/%22a98-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/next.jpg	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/next.jpg	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:36	14325/14325	---M--	200	added ('OK')	image/png	etag:W/%2237f5-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/author.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/author.png	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:36	9275/9275	---M--	200	added ('OK')	image/png	etag:W/%22243b-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/c1.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/c1.png	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:36	9127/9127	---M--	200	added ('OK')	image/png	etag:W/%2223a7-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/c2.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/c2.png	(from https://gnargebot.glitch.me/tek-blog.html)
03:17:37	9642/9642	---M--	200	added ('OK')	image/png	etag:W/%2225aa-16b36de7c98%22	https://gnargebot.glitch.me/img/blog/c3.png	C:/Users/Burak/Desktop/Gravity-Bot/gnargebot.glitch.me/img/blog/c3.png	(from https://gnargebot.glitch.me/tek-blog.html)
